date,dollar,CRISE,r_vol,r_oil,r_PETR4,r_PETROBRAS,ma24,macd,macdhist,bbands,rsi_dummy,atr_dummy,target_value,target_class,sentimento
2022-04-19 13:00:00,0.0005353441498106015,59.0,3884900.0,-0.0006814611954084615,20.0,34.0,-0.003653076484963047,-0.573335197626001,0.0814506799862778,0,0,0,-0.0034920828683034,0.0,0.4767
2022-04-19 14:00:00,-0.0018191758029412197,50.0,6808400.0,0.005357967990138102,22.0,45.0,-0.003977404830405318,-0.5361232773612912,0.0949300802007901,0,0,0,0.0028671600617349,1.0,0.836
2022-04-19 15:00:00,0.0024871392500467326,46.0,5992300.0,-0.009108477129928128,25.0,31.0,-0.0038632152046282897,-0.4936794726470417,0.1098991079320317,0,0,0,0.0047649180658031,1.0,0.296
2022-04-19 16:00:00,-0.002031830481108221,53.0,11072600.0,0.0026402956916302678,15.0,47.0,-0.003747618030838895,-0.4428340210634118,0.1285956476125292,0,0,0,-0.0037938329139637,0.0,0.6757
2022-04-20 10:00:00,-0.0025288382703383405,36.0,0.0,0.0065346549977782775,3.0,10.0,-0.004076281155603656,-0.4075238638640428,0.1311246438495186,0,0,0,-0.0012694673194793,0.0,-0.2023
2022-04-20 11:00:00,-0.008271986599424741,33.0,5098700.0,0.001841108982798989,4.0,15.0,-0.004237733355322071,-0.3784060204152766,0.1281939898386278,0,0,0,-0.002224330993058,0.0,0.9565
2022-04-20 12:00:00,0.00047665121837381363,48.0,3568600.0,-0.02292293994170702,5.0,24.0,-0.0042689876635594315,-0.3568645971246944,0.119788330503368,0,0,0,0.0022292896711662,1.0,-0.6908
2022-04-20 13:00:00,-0.0001949477151880208,44.0,1622900.0,0.008315224660451426,12.0,24.0,-0.00010618660158867588,-0.3303365593797167,0.1170530945986765,0,0,0,0.0044487225945906,1.0,-0.6705
2022-04-20 14:00:00,-0.0006064386600515004,48.0,2011700.0,0.011682725645745684,24.0,23.0,0.0,-0.2946197703959434,0.1222159068659599,0,0,0,0.0,0.0,-0.128
2022-04-20 15:00:00,0.0012570156852078629,39.0,5021900.0,-0.0047550264789213426,16.0,23.0,0.00029204606451416204,-0.2632790409027166,0.1228453090873494,0,0,0,0.001581753751823,1.0,0.4404
2022-04-20 16:00:00,-0.0004328596853437894,51.0,5245800.0,-0.00038998734187012385,14.0,30.0,0.000278687091796348,-0.231735464230514,0.1235111086076415,0,0,0,-0.0120025003979165,0.0,0.9925
2022-04-22 10:00:00,0.02362440419880185,57.0,16522100.0,-0.00039013949133337444,0.0,15.0,0.0,-0.2346942991583986,0.0964418189438055,0,0,1,-0.0092711288095065,0.0,0.9661
2022-04-22 11:00:00,0.0033000940016383318,41.0,11807100.0,-0.006537917412104521,1.0,8.0,-0.0006633587180616685,-0.2574718719313296,0.0589313969366996,0,0,0,-0.0025814754532722,0.0,0.2263
