date,dollar,CRISE,r_vol,r_oil,r_PETR4,r_PETROBRAS,ma24,macd,macdsignal,macdhist,bbands,rsi_dummy,atr_dummy,target_value,target_class
2022-02-22 12:00:00,5.05049991607666,55.0,12755600.0,92.73999786376952,4.0,41.0,33.19041649500529,0.2731359127964481,0.20715011807845388,0.06598579471799423,0,0,0,0.0017932269854381566,1.0
2022-02-22 13:00:00,5.060500144958496,58.0,5303500.0,92.69000244140624,16.0,42.0,33.19458325703939,0.2479877075774013,0.21531763597824335,0.03267007159915794,0,0,0,-0.0053699374319098325,0.0
2022-02-22 14:00:00,5.057400226593018,54.0,7228200.0,93.0,20.0,34.0,33.18499994277954,0.21109962834529483,0.21447403445165364,-0.003374406106358807,0,0,0,0.0002998896666899231,1.0
2022-02-22 15:00:00,5.062699794769287,58.0,6675600.0,92.06999969482422,21.0,44.0,33.20208326975504,0.18059060470062605,0.2076973485014481,-0.027106743800822064,0,0,0,0.009295393927276185,1.0
2022-02-22 16:00:00,5.049799919128418,66.0,7106000.0,92.2699966430664,8.0,36.0,33.23333326975504,0.17935896518797279,0.20202967183875303,-0.022670706650780248,0,0,1,0.013666045352285439,1.0
2022-02-23 10:00:00,4.999599933624268,47.0,0.0,91.86000061035156,1.0,21.0,33.29583326975504,0.2130451123062187,0.20423275993224616,0.008812352373972543,0,0,0,0.007620226974494493,1.0
2022-02-23 11:00:00,5.005300045013428,53.0,17658700.0,92.58999633789062,3.0,28.0,33.3608333269755,0.2577504394365491,0.21493629583310675,0.04281414360344232,0,0,1,-0.004653863945353276,0.0
2022-02-23 12:00:00,5.030799865722656,48.0,8807400.0,92.91999816894533,8.0,31.0,33.420000076293945,0.27707513309910325,0.22736406328630604,0.049711069812797215,0,0,0,0.0014611114926055269,1.0
2022-02-23 13:00:00,5.016900062561035,50.0,5180900.0,91.70999908447266,16.0,33.0,33.48625008265177,0.29304655435978333,0.2405005615010015,0.05254599285878184,0,0,0,0.002334345354211953,1.0
2022-02-23 14:00:00,5.009099960327148,69.0,4621800.0,92.05999755859376,13.0,31.0,33.55625009536743,0.3086018224146443,0.2541208136837301,0.054481008730914215,0,0,0,0.001164509965189131,1.0
2022-02-23 15:00:00,4.994699954986572,49.0,10174200.0,92.08999633789062,9.0,34.0,33.633750120798744,0.3204631245804421,0.2673892758630725,0.05307384871736964,0,0,0,-0.005815666370719841,0.0
