date,target_value,target_class
2022-04-06 14:00:00,-0.0006190175460718,0.0
2022-04-06 15:00:00,0.0006194009661379,1.0
2022-04-06 16:00:00,0.0266170460879402,1.0
2022-04-07 10:00:00,0.0045222048284385,1.0
2022-04-07 11:00:00,-0.0021008311964387,0.0
2022-04-07 12:00:00,0.0030074729058975,1.0
2022-04-07 13:00:00,0.0050975109871294,1.0
2022-04-07 14:00:00,0.0107398748638196,1.0
2022-04-07 15:00:00,0.0038369908299769,1.0
2022-04-07 16:00:00,-0.0014701334762751,0.0
2022-04-08 10:00:00,0.0041224791938363,1.0
2022-04-08 11:00:00,0.0029326185716476,1.0
2022-04-08 12:00:00,0.0029239319266172,1.0
2022-04-08 13:00:00,-0.0005831037378584,0.0
2022-04-08 14:00:00,0.0017503318386129,1.0
2022-04-08 15:00:00,-0.0026208547521252,0.0
2022-04-08 16:00:00,-0.0067153151017905,0.0
2022-04-11 10:00:00,-0.0032334100197362,0.0
2022-04-11 11:00:00,0.0002948487637333,1.0
2022-04-11 12:00:00,-0.003242830235616,0.0
2022-04-11 13:00:00,0.0035492140494133,1.0
2022-04-11 14:00:00,0.0008841373129107,1.0
2022-04-11 15:00:00,0.0,0.0
2022-04-11 16:00:00,0.0091284270214468,1.0
2022-04-12 10:00:00,0.0040851878546364,1.0
2022-04-12 11:00:00,0.0002905644166677,1.0
2022-04-12 12:00:00,0.0,0.0
2022-04-12 13:00:00,-0.0049389360252404,0.0
2022-04-12 14:00:00,-0.0052554833627965,0.0
2022-04-12 15:00:00,-0.0046962092411294,0.0
2022-04-12 16:00:00,0.0123857854772191,1.0
2022-04-13 10:00:00,0.003786695207816,1.0
2022-04-13 11:00:00,-0.0002901428264316,0.0
2022-04-13 12:00:00,0.001451356631444,1.0
2022-04-13 13:00:00,0.0034782299097033,1.0
2022-04-13 14:00:00,0.0020219438759065,1.0
2022-04-13 15:00:00,-0.0017295347641655,0.0
2022-04-13 16:00:00,-0.0889402753698014,0.0
2022-04-14 10:00:00,0.001901786838097,1.0
2022-04-14 11:00:00,-0.0069598613241111,0.0
2022-04-14 12:00:00,0.001911480549783,1.0
2022-04-14 13:00:00,-0.0054054077001572,0.0
2022-04-14 14:00:00,0.0067135255710628,1.0
2022-04-14 15:00:00,0.0978088264875427,1.0
2022-04-14 16:00:00,-0.1125252943010828,0.0
2022-04-18 10:00:00,0.0009777959256347,1.0
2022-04-18 11:00:00,-0.0042331216099689,0.0
2022-04-18 12:00:00,0.0088293151876159,1.0
2022-04-18 13:00:00,0.0,0.0
2022-04-18 14:00:00,-0.0071313198697809,0.0
2022-04-18 15:00:00,0.0022853935387145,1.0
2022-04-18 16:00:00,0.0296416881041463,1.0
2022-04-19 10:00:00,-0.0028472050253113,0.0
2022-04-19 11:00:00,0.0006345322802412,1.0
2022-04-19 12:00:00,-0.0012682598086942,0.0
2022-04-19 13:00:00,-0.0034920828683034,0.0
2022-04-19 14:00:00,0.0028671600617349,1.0
2022-04-19 15:00:00,0.0047649180658031,1.0
2022-04-19 16:00:00,-0.0037938329139637,0.0
2022-04-20 10:00:00,-0.0012694673194793,0.0
2022-04-20 11:00:00,-0.002224330993058,0.0
2022-04-20 12:00:00,0.0022292896711662,1.0
2022-04-20 13:00:00,0.0044487225945906,1.0
2022-04-20 14:00:00,0.0,0.0
2022-04-20 15:00:00,0.001581753751823,1.0
2022-04-20 16:00:00,-0.0120025003979165,0.0
2022-04-22 10:00:00,-0.0092711288095065,0.0
2022-04-22 11:00:00,-0.0025814754532722,0.0
2022-04-22 12:00:00,0.0,0.0
2022-04-22 13:00:00,-0.0064704226440233,0.0
2022-04-22 14:00:00,-0.0035818530212378,0.0
2022-04-22 15:00:00,-0.0042484008658366,0.0
2022-04-22 16:00:00,-0.0252707111180523,0.0
2022-04-25 10:00:00,-0.0040404321936294,0.0
2022-04-25 11:00:00,0.0037187495143773,1.0
2022-04-25 12:00:00,0.0097675649364186,1.0
2022-04-25 13:00:00,-0.0060040129394329,0.0
2022-04-25 14:00:00,0.013758384493588,1.0
2022-04-25 15:00:00,0.000662047612373,1.0
2022-04-25 16:00:00,-0.0049619457757749,0.0
2022-04-26 10:00:00,0.000664908836915,1.0
2022-04-26 11:00:00,0.0099667519354995,1.0
2022-04-26 12:00:00,0.0,0.0
2022-04-26 13:00:00,-0.0049341980398857,0.0
2022-04-26 14:00:00,-0.0052892511541192,0.0
2022-04-26 15:00:00,0.0009970317877492,1.0
2022-04-26 16:00:00,0.0049800668775177,1.0
2022-04-27 10:00:00,-0.004625084072675,0.0
2022-04-27 11:00:00,-0.0009956448766164,0.0
2022-04-27 12:00:00,0.0,0.0
2022-04-27 13:00:00,0.0006644670269169,1.0
2022-04-27 14:00:00,-0.0029880527915078,0.0
2022-04-27 15:00:00,-0.0006660158943173,0.0
2022-04-27 16:00:00,0.0106631020454388,1.0
2022-04-28 10:00:00,0.0029673640888323,1.0
2022-04-28 11:00:00,-0.0023011076478849,0.0
2022-04-28 12:00:00,0.0029654086147175,1.0
2022-04-28 13:00:00,0.0013140278408982,1.0
